Date,AAPL,MSFT,XOM,BP
2017-05-03,34.07514572143555,62.6407470703125,56.244606018066406,21.483455657958984
2017-05-04,33.95234298706055,62.39591598510742,55.523712158203125,21.25431251525879
2017-05-05,34.5153923034668,62.56820297241211,55.78213119506836,21.861223220825195
2017-05-08,35.45381164550781,62.51377868652344,56.373836517333984,21.941734313964844
2017-05-09,35.680885314941406,62.60446548461914,55.979373931884766,21.89218521118164
2017-05-10,35.511741638183594,62.84930419921875,56.23340606689453,22.055992126464844
2017-05-11,35.8188591003418,62.07853698730469,56.71396255493164,22.18198585510254
2017-05-12,36.319091796875,62.00600051879883,56.67277145385742,22.295385360717773
2017-05-15,36.22602462768555,62.05134201049805,56.844398498535156,22.496984481811523
2017-05-16,36.17250442504883,63.3007698059082,56.67277145385742,22.83087730407715
2017-05-17,34.95800018310547,61.54062271118164,56.288330078125,22.78677749633789
2017-05-18,35.49079132080078,61.750370025634766,56.123558044433594,23.0009822845459
2017-05-19,35.61178207397461,61.73213195800781,56.24713897705078,23.271869659423828
2017-05-22,35.828155517578125,62.42522430419922,56.49427795410156,23.284469604492188
2017-05-23,35.7839469909668,62.6349983215332,56.693363189697266,23.265573501586914
2017-05-24,35.67693328857422,62.71707534790039,56.49427795410156,23.246675491333008
2017-05-25,35.80024337768555,63.49226379394531,56.123558044433594,22.931678771972656
2017-05-26,35.73975372314453,63.802337646484375,55.98625183105469,22.937984466552734
2017-05-30,35.75370407104492,64.21275329589844,55.677310943603516,22.849782943725586
2017-05-31,35.5419807434082,63.69291687011719,55.265380859375,22.774181365966797
2017-06-01,35.63969421386719,63.93003463745117,55.40269470214844,22.83087730407715
2017-06-02,36.167850494384766,65.44392395019531,54.578861236572266,22.62297821044922
2017-06-05,35.81420135498047,65.91813659667969,55.004520416259766,22.730085372924805
2017-06-06,35.935184478759766,66.13700866699219,55.752838134765625,22.83087730407715
2017-06-07,36.149234771728516,66.01844787597656,55.546875,22.314285278320312
2017-06-08,36.06083297729492,65.6171646118164,55.3477783203125,22.3079891204834
2017-06-09,34.662513732910156,64.13064575195312,56.38442611694336,22.572587966918945
2017-06-12,33.83422088623047,63.63820266723633,56.933650970458984,22.559986114501953
2017-06-13,34.106441497802734,64.43161010742188,56.954246520996094,22.69858169555664
2017-06-14,33.77372360229492,64.08505249023438,56.3432502746582,22.28278350830078
2017-06-15,33.57130813598633,63.747615814208984,56.473690032958984,22.200891494750977
2017-06-16,33.10132598876953,63.83881759643555,57.318115234375,22.6796875
2017-06-19,34.04827117919922,64.63224029541016,56.81695556640625,22.704885482788086
2017-06-20,33.738834381103516,63.756752014160156,56.507999420166016,22.037086486816406
2017-06-21,33.93891525268555,64.08505249023438,55.91073989868164,21.82919692993164
2017-06-22,33.88308334350586,64.07593536376953,55.663578033447266,21.79769515991211
2017-06-23,34.03431701660156,64.94230651855469,56.02745819091797,21.948890686035156
2017-06-26,33.927284240722656,64.3221664428711,55.77342987060547,21.974092483520508
2017-06-27,33.441009521484375,63.118370056152344,55.684181213378906,22.14419174194336
2017-06-28,33.92961502075195,63.65642547607422,55.97251510620117,22.219789505004883
2017-06-29,33.42938995361328,62.46173095703125,55.40269470214844,21.96149253845215
2017-06-30,33.508480072021484,62.863006591796875,55.42330551147461,21.82919692993164
2017-07-03,33.38750076293945,62.169891357421875,56.36384963989258,22.06229591369629
2017-07-05,33.52477264404297,62.99980163574219,55.50569152832031,21.68429946899414
2017-07-06,33.208351135253906,62.534706115722656,55.004520416259766,21.696895599365234
2017-07-07,33.545711517333984,63.34632873535156,55.07316207885742,21.64649772644043
2017-07-10,33.750457763671875,63.82058334350586,55.031986236572266,21.62759780883789
2017-07-11,33.85980987548828,63.82969665527344,55.334041595458984,21.64649772644043
2017-07-12,33.90867614746094,64.88761138916016,55.58118438720703,21.967792510986328
2017-07-13,34.380977630615234,65.45304870605469,55.58807373046875,21.87329864501953
2017-07-14,34.67647171020508,66.37413787841797,55.80087661743164,22.018198013305664
2017-07-17,34.797454833984375,66.89395904541016,55.512535095214844,21.999282836914062
2017-07-18,34.91844177246094,66.84839630126953,55.334041595458984,21.942594528198242
2017-07-19,35.13716125488281,67.35909271240234,55.50569152832031,22.06859016418457
2017-07-20,34.97893142700195,67.68738555908203,55.512535095214844,22.11269187927246
2017-07-21,34.962650299072266,67.29523468017578,55.004520416259766,21.848093032836914
2017-07-24,35.38608932495117,67.12196350097656,54.83289337158203,21.709487915039062
2017-07-25,35.53733444213867,67.66004180908203,55.10750198364258,21.9866943359375
2017-07-26,35.70484924316406,67.53234100341797,55.176151275634766,21.948890686035156
2017-07-27,35.030128479003906,66.72069549560547,55.491973876953125,22.043392181396484
2017-07-28,34.78349685668945,66.61124420166016,54.64752960205078,22.15048599243164
2017-07-31,34.604339599609375,66.3011703491211,54.9495964050293,22.137889862060547
2017-08-01,34.91145706176758,66.19173431396484,55.0388298034668,22.849782943725586
2017-08-02,36.561058044433594,65.89990997314453,55.334041595458984,22.931678771972656
2017-08-03,36.19576644897461,65.79959106445312,55.258522033691406,22.767879486083984
2017-08-04,36.38656234741211,66.28295135498047,55.0662956237793,22.88758087158203
2017-08-07,36.949607849121094,66.02760314941406,55.031986236572266,23.15217399597168
2017-08-08,37.24509811401367,66.38324737548828,54.894676208496094,23.019880294799805
2017-08-09,37.473114013671875,66.09141540527344,55.0662956237793,23.16079330444336
2017-08-10,36.27952575683594,65.12472534179688,54.74050521850586,22.718839645385742
2017-08-11,36.78404998779297,66.1187744140625,54.21369934082031,22.379369735717773
2017-08-14,37.3376350402832,67.11285400390625,54.227561950683594,22.21283721923828
2017-08-15,37.74639892578125,67.13116455078125,54.09585952758789,22.142379760742188
2017-08-16,37.59457015991211,67.52542877197266,53.700740814208984,21.963043212890625
2017-08-17,36.872806549072266,66.37937927246094,52.86198806762695,21.84134292602539
2017-08-18,36.78871154785156,66.46188354492188,53.12539291381836,21.879776000976562
2017-08-21,36.720985412597656,66.1501693725586,52.94517517089844,21.777292251586914
2017-08-22,37.32128143310547,67.076171875,53.194705963134766,21.873367309570312
2017-08-23,37.36798858642578,66.67276000976562,53.10459518432617,21.931013107299805
2017-08-24,37.202152252197266,66.64522552490234,52.91051483154297,21.8925838470459
2017-08-25,37.3399658203125,66.76443481445312,53.18085861206055,22.1231689453125
2017-08-28,37.716033935546875,66.77359008789062,53.00754928588867,22.078330993652344
2017-08-29,38.05238342285156,66.97531127929688,52.99369812011719,22.014280319213867
2017-08-30,38.155155181884766,67.85550689697266,52.75109100341797,22.014280319213867
2017-08-31,38.306983947753906,68.55227661132812,52.91051483154297,22.244863510131836
2017-09-01,38.318668365478516,67.79131317138672,53.07687759399414,22.27048110961914
2017-09-05,37.858516693115234,67.48871612548828,53.49971389770508,22.385778427124023
2017-09-06,37.81882095336914,67.29620361328125,54.608821868896484,22.622760772705078
2017-09-07,37.66697692871094,68.15802764892578,54.782081604003906,22.73805046081543
2017-09-08,37.05265808105469,67.82799530029297,54.63655090332031,22.622760772705078
2017-09-11,37.72304153442383,68.5431137084961,54.93458938598633,22.7764835357666
2017-09-12,37.573551177978516,68.46976470947266,55.10789108276367,22.898183822631836
2017-09-13,37.290916442871094,68.95569610595703,55.295040130615234,23.05190086364746
2017-09-14,36.970909118652344,68.55227661132812,55.516868591308594,23.269676208496094
2017-09-15,37.344642639160156,69.04737091064453,55.50301742553711,23.429805755615234
2017-09-18,37.06200408935547,68.90985107421875,55.516868591308594,23.474639892578125
2017-09-19,37.07603073120117,69.16657257080078,55.606990814208984,23.666793823242188
2017-09-20,36.454708099365234,68.70813751220703,55.83572769165039,23.84613609313965
2017-09-21,35.82870864868164,68.0388412475586,55.37825012207031,24.147174835205078
2017-09-22,35.47833251953125,68.22222900390625,55.39902114868164,24.224035263061523
2017-09-25,35.165348052978516,67.16783905029297,56.13380813598633,24.493053436279297
2017-09-26,35.77032470703125,67.16783905029297,56.07142639160156,24.256057739257812
2017-09-27,36.024925231933594,67.70877075195312,56.44574737548828,24.352140426635742
2017-09-28,35.80302047729492,67.72711181640625,56.97254180908203,24.608339309692383
2017-09-29,35.99922180175781,68.29557800292969,56.82698059082031,24.614742279052734
2017-10-02,35.926815032958984,68.40559387207031,56.58436584472656,24.589115142822266
2017-10-03,36.08331298828125,68.08468627929688,56.67449188232422,24.78767967224121
2017-10-04,35.849735260009766,68.47891998291016,56.69527816772461,24.755657196044922
2017-10-05,36.29586410522461,69.65248107910156,56.854698181152344,24.730037689208984
2017-10-06,36.27484130859375,69.67999267578125,56.63982391357422,24.505857467651367
2017-10-09,36.40097427368164,69.94589233398438,56.861656188964844,24.633960723876953
2017-10-10,36.415000915527344,69.94589233398438,57.02107620239258,24.858139038085938
2017-10-11,36.56682205200195,70.0650634765625,57.25676345825195,24.88375473022461
2017-10-12,36.43834686279297,70.7068862915039,57.13890838623047,24.986234664916992
2017-10-13,36.66959762573242,71.04608917236328,57.12504959106445,25.043886184692383
2017-10-16,37.344642639160156,71.1927719116211,57.40230941772461,25.101530075073242
2017-10-17,37.48245620727539,71.13777160644531,57.506290435791016,24.781272888183594
2017-10-18,37.31660842895508,71.15611267089844,57.36767578125,24.800500869750977
2017-10-19,36.433677673339844,71.43115997314453,57.353790283203125,24.8197021484375
2017-10-20,36.496742248535156,72.25631713867188,57.610260009765625,24.8197021484375
2017-10-23,36.47807312011719,72.27465057373047,57.70037841796875,24.84532356262207
2017-10-24,36.69528579711914,72.3021469116211,57.85981750488281,24.979833602905273
2017-10-25,36.53411865234375,72.09129333496094,57.651878356933594,24.84532356262207
2017-10-26,36.7677001953125,72.21047973632812,57.85981750488281,24.755657196044922
2017-10-27,38.085086822509766,76.84052276611328,58.02619552612305,25.043886184692383
2017-10-30,38.942317962646484,76.91389465332031,57.908363342285156,25.376941680908203
2017-10-31,39.48422622680664,76.26292419433594,57.77662658691406,26.04948616027832
2017-11-01,38.98202896118164,76.26292419433594,58.137107849121094,26.10712242126465
2017-11-02,39.26699447631836,77.06059265136719,57.90141677856445,26.04948616027832
2017-11-03,40.29240798950195,77.14311218261719,57.65879821777344,25.979026794433594
2017-11-06,40.70116424560547,77.4456558227539,58.05392074584961,26.523456573486328
2017-11-07,40.83197784423828,77.26227569580078,57.93606948852539,26.568288803100586
2017-11-08,41.16599655151367,77.52818298339844,57.85981750488281,26.517053604125977
2017-11-09,41.0819206237793,77.09724426269531,58.206417083740234,26.465057373046875
2017-11-10,40.94594192504883,76.89556121826172,58.024532318115234,26.192087173461914
2017-11-13,40.78185272216797,76.95059204101562,57.98954391479492,25.91912269592285
2017-11-14,40.16533660888672,77.06059265136719,57.534786224365234,25.743640899658203
2017-11-15,39.63555145263672,76.46162414550781,56.814212799072266,25.405675888061523
2017-11-16,40.10906982421875,76.66435241699219,56.35947036743164,25.19770050048828
2017-11-17,39.886383056640625,75.92720031738281,56.1356086730957,25.405675888061523
2017-11-20,39.84651184082031,76.04700469970703,56.35247802734375,25.347183227539062
2017-11-21,40.58728790283203,77.14352416992188,56.576351165771484,25.43167495727539
2017-11-22,41.0139274597168,76.58142852783203,56.73725891113281,25.854129791259766
2017-11-24,41.01626968383789,76.71963500976562,56.961116790771484,26.02960968017578
2017-11-27,40.80997848510742,77.28174591064453,56.74425506591797,25.67864227294922
2017-11-28,40.57087326049805,78.21239471435547,57.136024475097656,25.932117462158203
2017-11-29,39.729312896728516,76.7933578491211,57.55579376220703,25.808629989624023
2017-11-30,40.28489303588867,77.55817413330078,58.26936721801758,26.042604446411133
2017-12-01,40.09733581542969,77.64110565185547,58.38829040527344,25.964611053466797
2017-12-04,39.80432891845703,74.71089935302734,58.465240478515625,25.938617706298828
2017-12-05,39.766815185546875,75.18081665039062,57.98954391479492,25.82163429260254
2017-12-06,39.61913299560547,76.27734375,57.562782287597656,25.724143981933594
2017-12-07,39.69179916381836,76.01011657714844,57.751678466796875,25.548667907714844
2017-12-08,39.70351791381836,77.54896545410156,57.828617095947266,25.763132095336914
2017-12-11,40.477108001708984,78.53489685058594,58.087486267089844,25.951614379882812
2017-12-12,40.24972152709961,78.85738372802734,57.89860153198242,26.42606544494629
2017-12-13,40.38334274291992,78.64545440673828,58.15045928955078,26.419565200805664
2017-12-14,40.37161636352539,78.03730773925781,57.99653244018555,26.40656852722168
2017-12-15,40.78185272216797,80.02763366699219,58.087486267089844,26.179088592529297
2017-12-18,41.356178283691406,79.59456634521484,58.024532318115234,26.543046951293945
2017-12-19,40.915462493896484,79.0877456665039,57.67472457885742,26.413061141967773
2017-12-20,40.870933532714844,78.80211639404297,57.975547790527344,26.614540100097656
2017-12-21,41.02565383911133,78.7836685180664,58.661155700683594,27.0889949798584
2017-12-22,41.02565383911133,78.79288482666016,58.74510955810547,26.83552360534668
2017-12-26,39.98482131958008,78.69153594970703,58.75210952758789,27.095491409301758
2017-12-27,39.991859436035156,78.97716522216797,58.696136474609375,27.11499786376953
2017-12-28,40.10438537597656,78.98638916015625,58.78007507324219,27.21247673034668
2017-12-29,39.67070770263672,78.82051849365234,58.514244079589844,27.316463470458984
2018-01-02,40.38099670410156,79.19832611083984,59.486671447753906,27.5439453125
2018-01-03,40.37395477294922,79.56690979003906,60.65499496459961,27.862403869628906
2018-01-04,40.56149673461914,80.26720428466797,60.73895263671875,27.972890853881836
2018-01-05,41.0233154296875,81.26238250732422,60.689979553222656,28.011882781982422
2018-01-08,40.870933532714844,81.3453140258789,60.962833404541016,27.998897552490234
2018-01-09,40.866241455078125,81.2900390625,60.7039680480957,27.862403869628906
2018-01-10,40.85685729980469,80.92144012451172,60.221256256103516,27.88190269470215
2018-01-11,41.088932037353516,81.1610336303711,60.8159065246582,28.122377395629883
2018-01-12,41.51323699951172,82.56159973144531,61.22866439819336,28.538333892822266
2018-01-16,41.302249908447266,81.40979766845703,60.84389114379883,27.595928192138672
2018-01-17,41.98442840576172,83.05918884277344,61.564483642578125,27.868896484375
2018-01-18,42.021934509277344,83.0223388671875,61.16571044921875,27.88190269470215
2018-01-19,41.83439636230469,82.93018341064453,60.969810485839844,27.55693817138672
2018-01-22,41.49213790893555,84.41370391845703,61.739383697509766,28.200366973876953
2018-01-23,41.50152587890625,84.68093872070312,61.774356842041016,28.10288429260254
2018-01-24,40.84047317504883,84.60721588134766,61.93524169921875,28.557832717895508
2018-01-25,40.111412048339844,85.0771713256836,61.823326110839844,28.427833557128906
2018-01-26,40.20517349243164,86.67125701904297,62.264076232910156,28.47334098815918
2018-01-29,39.372989654541016,86.5422592163086,61.57149124145508,28.174367904663086
2018-01-30,39.14091491699219,85.45494842529297,60.71095275878906,27.82341194152832
2018-01-31,39.248756408691406,87.54662322998047,61.07476043701172,27.810401916503906
2018-02-01,39.3307991027832,86.85554504394531,62.31304168701172,28.18087387084961
2018-02-02,37.62423324584961,84.57038116455078,59.13686752319336,26.751026153564453
2018-02-05,36.68421173095703,81.08729553222656,55.771820068359375,25.854129791259766
2018-02-06,38.21730041503906,84.15572357177734,54.81338119506836,26.36756706237793
2018-02-07,37.399192810058594,82.5708236694336,53.826942443847656,25.99711036682129
2018-02-08,36.370086669921875,78.3321762084961,53.218292236328125,25.70464515686035
2018-02-09,36.814937591552734,81.25315856933594,53.55752182006836,25.418676376342773
2018-02-12,38.297813415527344,82.12853240966797,54.009849548339844,25.912620544433594
2018-02-13,38.68147277832031,82.77355194091797,53.925048828125,25.795637130737305
2018-02-14,39.39464569091797,84.06961059570312,54.03812026977539,26.237585067749023
2018-02-15,40.71746063232422,85.7823257446289,53.86143112182617,26.283761978149414
2018-02-16,40.58564376831055,85.1712875366211,54.09465789794922,26.138620376586914
2018-02-20,40.44913864135742,85.83786010742188,53.53631591796875,26.07265853881836
2018-02-21,40.26552963256836,84.69914245605469,52.928531646728516,25.62403678894043
2018-02-22,40.60212326049805,84.92135620117188,53.61407470703125,25.894521713256836
2018-02-23,41.30825424194336,87.07839965820312,54.79433822631836,26.45530128479004
2018-02-26,42.124996185302734,88.33744812011719,55.72018814086914,26.58064842224121
2018-02-27,41.98848342895508,87.20800018310547,54.77313995361328,26.05945587158203
2018-02-28,41.92491912841797,86.8099365234375,53.52925109863281,25.63722801208496
2018-03-01,41.19056701660156,85.95819091796875,53.147605895996094,25.69000816345215
2018-03-02,41.475364685058594,86.14337158203125,53.39497756958008,25.53166961669922
2018-03-05,41.61894607543945,86.68956756591797,53.90382385253906,25.835145950317383
2018-03-06,41.58363342285156,86.39331817626953,53.840248107910156,26.09244728088379
2018-03-07,41.19762420654297,86.89324951171875,52.4832878112793,25.934112548828125
2018-03-08,41.647193908691406,87.42095184326172,52.38434982299805,26.03306770324707
2018-03-09,42.36272048950195,89.37434387207031,52.695308685302734,26.16501808166504
2018-03-12,42.77229690551758,89.5872573852539,53.17588806152344,26.29035758972168
2018-03-13,42.36037063598633,87.40241241455078,52.67409133911133,26.09244728088379
2018-03-14,42.00025177001953,86.88399505615234,52.016822814941406,25.643827438354492
2018-03-15,42.04967498779297,87.18948364257812,52.596351623535156,25.7493839263916
2018-03-16,41.901390075683594,87.57831573486328,53.09107208251953,26.046253204345703
2018-03-19,41.26118087768555,85.99524688720703,52.40552520751953,25.564651489257812
2018-03-20,41.24705505371094,86.2174301147461,52.29243850708008,25.755977630615234
2018-03-21,40.3126220703125,85.61567687988281,53.03453826904297,26.47509002685547
2018-03-22,39.743011474609375,83.12535095214844,51.94613265991211,25.7493839263916
2018-03-23,38.822696685791016,80.70907592773438,51.515018463134766,25.808753967285156
2018-03-26,40.66567611694336,86.81916809082031,52.299503326416016,26.666410446166992
2018-03-27,39.62295913696289,82.82910919189453,52.08747863769531,26.36952781677246
2018-03-28,39.18516540527344,82.75503540039062,51.45846939086914,26.125425338745117
2018-03-29,39.491153717041016,84.49549865722656,52.730621337890625,26.745580673217773
2018-04-02,39.23223876953125,81.94960021972656,51.748268127441406,26.329946517944336
2018-04-03,39.63473129272461,83.05128479003906,53.02039337158203,26.85773468017578
2018-04-04,40.392635345458984,85.476806640625,52.91438674926758,27.0688533782959
2018-04-05,40.6727409362793,85.5230941772461,53.7271614074707,27.65601348876953
2018-04-06,39.632362365722656,83.53268432617188,52.91438674926758,27.550453186035156
2018-04-09,40.02545166015625,84.03257751464844,52.91438674926758,27.484487533569336
2018-04-10,40.77865219116211,85.98596954345703,54.4692497253418,28.223379135131836
2018-04-11,40.58800506591797,85.04169464111328,54.72367858886719,28.40810775756836
2018-04-12,40.988136291503906,86.634033203125,54.575252532958984,28.40810775756836
2018-04-13,41.12700271606445,86.17115020751953,55.013431549072266,28.342134475708008
2018-04-16,41.383567810058594,87.18023681640625,55.5081672668457,28.183795928955078
2018-04-17,41.95317840576172,88.939208984375,55.35974884033203,28.13762092590332
2018-04-18,41.85902404785156,89.28175354003906,55.98875427246094,28.718181610107422
2018-04-19,40.6727409362793,88.97625732421875,56.130104064941406,28.810546875
2018-04-20,39.00627899169922,87.94861602783203,55.83326721191406,28.698389053344727
2018-04-23,38.893306732177734,88.27264404296875,56.23609161376953,28.968881607055664
2018-04-24,38.35194396972656,86.20818328857422,55.37389373779297,29.18659782409668
2018-04-25,38.5190544128418,85.45828247070312,56.186649322509766,29.140413284301758
2018-04-26,38.65320587158203,87.2635498046875,57.14781951904297,29.58903694152832
2018-04-27,38.20601272583008,88.707763671875,54.97810363769531,29.17338752746582
2018-04-30,38.898014068603516,86.57847595214844,54.949825286865234,29.417505264282227
2018-05-01,39.801849365234375,87.94861602783203,54.38441848754883,29.55604362487793
2018-05-02,41.56010818481445,86.56922912597656,54.27842330932617,29.490074157714844
2018-05-03,41.63542556762695,87.08767700195312,54.09465789794922,29.50985336303711
2018-05-04,43.2689094543457,88.09674072265625,54.34910583496094,29.91229820251465
2018-05-07,43.581966400146484,89.07806396484375,54.94276809692383,30.143207550048828
2018-05-08,43.79145812988281,88.6985092163086,55.19011688232422,29.905702590942383
2018-05-09,44.09978485107422,89.74462127685547,56.490543365478516,30.86231231689453
2018-05-10,44.730587005615234,90.64263916015625,57.75563049316406,30.661823272705078
2018-05-11,44.560482025146484,90.44820404052734,58.02690124511719,30.628408432006836
2018-05-14,44.45650100708008,90.75372314453125,58.41957092285156,31.00934410095215
2018-05-15,44.05247116088867,90.096435546875,58.39099884033203,31.26997184753418
2018-05-16,44.46359634399414,90.32886505126953,58.55520248413086,31.216514587402344
2018-05-17,44.18241882324219,89.42699432373047,58.45526123046875,31.537288665771484
2018-05-18,44.02174758911133,89.59432220458984,58.041202545166016,31.664276123046875
2018-05-21,44.3336296081543,90.74728393554688,58.74081802368164,31.93828773498535
2018-05-22,44.22257995605469,90.65431213378906,58.283912658691406,31.470468521118164
2018-05-23,44.50612258911133,91.73286437988281,58.64802932739258,31.04275894165039
2018-05-24,44.45650100708008,91.40743255615234,57.30584716796875,30.574939727783203
2018-05-25,44.558109283447266,91.45392608642578,56.1921501159668,29.639312744140625
2018-05-29,44.39744186401367,91.12848663330078,55.98512268066406,29.76629638671875
2018-05-30,44.302921295166016,92.00248718261719,58.18397903442383,30.5482177734375
2018-05-31,44.1540641784668,91.90019989013672,57.99836730957031,30.621726989746094
2018-06-01,44.9503288269043,93.71332550048828,58.41957092285156,30.688552856445312
2018-06-04,45.326026916503906,94.53150939941406,57.805599212646484,30.71528434753418
2018-06-05,45.67572021484375,95.0150375366211,57.59857177734375,30.935827255249023
2018-06-06,45.83403396606445,95.29393768310547,58.583763122558594,30.92914390563965
2018-06-07,45.71116638183594,93.7969741821289,59.16918182373047,31.543975830078125
2018-06-08,45.29530334472656,94.49433898925781,59.68319320678711,31.437053680419922
2018-06-11,45.18424987792969,93.95504760742188,59.326236724853516,31.490507125854492
2018-06-12,45.432350158691406,94.19679260253906,58.84077835083008,30.822216033935547
2018-06-13,45.05902862548828,93.76909637451172,58.19109344482422,30.74871063232422
2018-06-14,45.0826530456543,94.2990951538086,58.46240234375,31.036067962646484
2018-06-15,44.61954879760742,93.09963989257812,57.58428192138672,30.160594940185547
2018-06-18,44.595909118652344,93.77838897705078,57.698516845703125,30.307621002197266
2018-06-19,43.87525177001953,93.77838897705078,57.612850189208984,30.173959732055664
2018-06-20,44.066646575927734,94.71749114990234,57.434364318847656,29.913318634033203
2018-06-21,43.820919036865234,94.03873443603516,56.89180374145508,29.51234245300293
2018-06-22,43.69331359863281,93.35999298095703,58.09831237792969,30.594993591308594
2018-06-25,43.04353332519531,91.48182678222656,56.92749786376953,29.565813064575195
2018-06-26,43.57753372192383,92.12336730957031,57.56999969482422,30.00019645690918
2018-06-27,43.51375198364258,90.6915054321289,58.333900451660156,30.367759704589844
2018-06-28,43.83036422729492,91.70498657226562,58.5195198059082,30.52147102355957
2018-06-29,43.73821258544922,91.68637084960938,59.06209945678711,30.514802932739258
2018-07-02,44.22731018066406,92.98808288574219,58.36959457397461,30.207368850708008
2018-07-03,43.457035064697266,92.095458984375,58.71226501464844,30.675189971923828
2018-07-05,43.806724548339844,92.7556381225586,58.76225280761719,30.74201774597168
2018-07-06,44.41397476196289,94.05731964111328,58.77653503417969,30.70191764831543
2018-07-09,45.030670166015625,94.6988754272461,59.183448791503906,31.143001556396484
2018-07-10,44.976341247558594,94.94993591308594,59.726036071777344,31.443737030029297
2018-07-11,44.3927116394043,94.81975555419922,58.96213912963867,30.167278289794922
2018-07-12,45.13699722290039,96.87457275390625,59.033538818359375,30.307621002197266
2018-07-13,45.207881927490234,98.02751922607422,59.476165771484375,30.32099151611328
2018-07-16,45.108646392822266,97.54401397705078,58.89073944091797,29.81976318359375
2018-07-17,45.236236572265625,98.5110092163086,58.76225280761719,29.692779541015625
2018-07-18,44.98814392089844,97.73929595947266,58.6980094909668,29.572484970092773
2018-07-19,45.33783721923828,97.06985473632812,58.548072814941406,29.6994686126709
2018-07-20,45.23388671875,98.80854797363281,58.11259078979492,29.76629638671875
2018-07-23,45.274044036865234,100.38915252685547,58.11259078979492,29.572484970092773
2018-07-24,45.602474212646484,100.10094451904297,59.261985778808594,29.953413009643555
2018-07-25,46.03251647949219,103.04837036132812,59.67605972290039,30.100446701049805
2018-07-26,45.88837814331055,101.92333221435547,60.14008712768555,29.759607315063477
2018-07-27,45.12518310546875,100.11955261230469,58.483821868896484,29.746240615844727
2018-07-30,44.872371673583984,97.97173309326172,58.35530090332031,29.679412841796875
2018-07-31,44.96214294433594,98.63188934326172,58.19109344482422,30.133861541748047
2018-08-01,47.61087417602539,98.81784057617188,57.391544342041016,29.759607315063477
2018-08-02,49.00257873535156,100.01726531982422,57.0488395690918,29.251691818237305
2018-08-03,49.144351959228516,100.45426177978516,57.25589370727539,29.385364532470703
2018-08-06,49.39952850341797,100.53791809082031,57.241634368896484,29.49228858947754
2018-08-07,48.93641662597656,101.23527526855469,58.019771575927734,29.886585235595703
2018-08-08,48.9694938659668,101.80244445800781,57.6342658996582,29.82644271850586
2018-08-09,49.354644775390625,101.96981811523438,57.34157180786133,29.497785568237305
2018-08-10,49.20762252807617,101.34684753417969,57.283851623535156,29.131855010986328
2018-08-13,49.52535629272461,100.61231994628906,56.663543701171875,28.921781539916992
2018-08-14,49.7340087890625,101.86754608154297,56.48323440551758,28.874357223510742
2018-08-15,49.85021209716797,100.48616790771484,55.49507522583008,28.142499923706055
2018-08-16,50.580509185791016,100.46749877929688,56.2596435546875,28.27124786376953
2018-08-17,51.590599060058594,100.41150665283203,56.447166442871094,28.40000343322754
2018-08-20,51.08791732788086,99.74880981445312,56.843868255615234,28.718507766723633
2018-08-21,50.98833465576172,98.9181137084961,56.858299255371094,28.772705078125
2018-08-22,50.99070358276367,99.9261245727539,57.673336029052734,29.12508201599121
2018-08-23,51.09504318237305,100.39281463623047,57.03861999511719,29.097976684570312
2018-08-24,51.253902435302734,101.1768569946289,57.42810821533203,29.42323875427246
2018-08-27,51.67594909667969,102.296875,57.990699768066406,29.72818374633789
2018-08-28,52.09327697753906,102.91292572021484,57.90415573120117,29.314817428588867
2018-08-29,52.87098693847656,104.55561065673828,58.32247543334961,29.402915954589844
2018-08-30,53.357078552246094,104.49029541015625,58.0700569152832,29.531665802001953
2018-08-31,53.97355651855469,104.84497833251953,57.82481002807617,29.057315826416016
2018-09-04,54.146644592285156,104.26629638671875,57.91135025024414,28.948894500732422
2018-09-05,53.79335021972656,101.2608642578125,58.68313217163086,28.989547729492188
2018-09-06,52.89944839477539,101.49418640136719,58.03398895263672,28.60329246520996
2018-09-07,52.4726676940918,100.99950408935547,59.02214050292969,28.4813175201416
2018-09-10,51.768436431884766,102.0915298461914,58.935577392578125,28.521974563598633
2018-09-11,53.07728958129883,103.82758331298828,59.765045166015625,28.90146827697754
2018-09-12,52.41810989379883,104.26629638671875,59.95978927612305,29.213171005249023
2018-09-13,53.68427658081055,105.38632202148438,59.375553131103516,29.42323875427246
2018-09-14,53.07490539550781,105.81568145751953,59.808345794677734,29.314817428588867
2018-09-17,51.6617317199707,104.66763305664062,60.16176223754883,29.301271438598633
2018-09-18,51.747093200683594,105.66633605957031,60.32042694091797,29.518110275268555
2018-09-19,51.77791213989258,104.2569580078125,61.04170227050781,29.80272674560547
2018-09-20,52.1715202331543,106.00236511230469,61.17876434326172,30.202529907226562
2018-09-21,51.60955810546875,106.64637756347656,61.431190490722656,30.270292282104492
2018-09-24,52.351715087890625,107.02906036376953,62.46263122558594,30.642995834350586
2018-09-25,52.683677673339844,106.82372283935547,62.390506744384766,31.38842010498047
2018-09-26,52.26399612426758,106.38504028320312,61.87117385864258,31.347759246826172
2018-09-27,53.338096618652344,106.78639221191406,61.86396408081055,31.761110305786133
2018-09-28,53.525421142578125,106.7490234375,61.322998046875,31.23932456970215
2018-10-01,53.88582992553711,107.90641021728516,61.892822265625,31.6933536529541
2018-10-02,54.36478805541992,107.47706604003906,62.36164855957031,31.72046661376953
2018-10-03,55.02633285522461,107.49573516845703,62.138057708740234,31.842426300048828
